Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
863,2011-04-06,33.713375091552734,34.30709067925671,33.58500521247198,33.69733048898613,5371783
864,2011-04-07,33.68128967285156,34.24291180200129,33.504779425548065,33.7133810600908,5888794
865,2011-04-08,33.665245056152344,33.84175531480784,33.24803958380984,33.71338322831967,3282029
866,2011-04-11,33.456642150878906,33.68129057325935,33.24803833433448,33.39245502183441,2761151
867,2011-04-13,33.777565002441406,33.954073056676435,33.07152407980194,33.08757086012099,5725109
868,2011-04-15,33.713375091552734,33.921978865589786,33.58500521247198,33.713375091552734,2726721
869,2011-04-18,33.440589904785156,34.06639689931809,33.32826462373512,33.69733184973898,3846832
870,2011-04-19,33.19990158081055,33.61710705527889,33.05548488714752,33.61710705527889,2130742
871,2011-04-20,33.456642150878906,33.617105620639954,33.08757486457343,33.617105620639954,3816903
872,2011-04-21,33.568965911865234,33.69733799596896,33.31222392008292,33.45664278675276,3804886
873,2011-04-25,33.552913665771484,33.825702395700844,33.376405615561076,33.376405615561076,1583736
874,2011-04-26,33.472686767578125,33.745475536830476,33.087574875311645,33.69733736645658,4390914
875,2011-04-27,33.48874282836914,33.697346702777885,33.29618791709842,33.5368831885061,2846797
876,2011-04-28,33.3924446105957,33.53686342949321,33.26407474538061,33.42453816511169,5158203
877,2011-04-29,33.552913665771484,33.857795955607166,33.264080332313746,33.392450219089454,3615042
878,2011-05-02,34.146629333496094,34.27500139686362,33.376405658990066,33.376405658990066,5731198
879,2011-05-03,33.376407623291016,34.178724904963886,33.24803555236841,34.01826144862931,3804669
880,2011-05-04,33.472686767578125,33.568965284751016,32.911064623232186,33.264085127391105,4044546
881,2011-05-05,32.68640899658203,33.47267939008463,32.3494353489596,33.376403070556464,5204752
882,2011-05-06,33.08757400512695,33.26408425256429,32.702462122988706,32.7666470739409,2973311
883,2011-05-09,32.959205627441406,33.31222396221659,32.89502067352093,33.10362231786876,3424009
884,2011-05-10,32.84687042236328,33.280122539444086,32.73454733097438,32.91105535693187,1276536
885,2011-05-11,33.42454528808594,33.53687057640467,32.782691472378666,32.782691472378666,5173641
886,2011-05-12,32.541996002197266,33.4245449909491,32.4778110564821,33.4245449909491,2199955
887,2011-05-13,32.525962829589844,32.95921520317103,32.4296842825245,32.509916042341324,3389298
888,2011-05-16,32.67036056518555,32.79873261210362,32.50989713885634,32.60617562993876,2643860
889,2011-05-17,32.57410430908203,32.895031359361624,32.52596394568459,32.67038068302523,2042475
890,2011-05-18,32.525962829589844,33.02340017573933,32.44573106977302,32.67037956197498,3314783
891,2011-05-19,31.723628997802734,32.71850318100459,31.563165560281444,32.54199296444624,2532955
892,2011-05-20,32.41363525390625,32.60619014536703,31.56317740990501,31.659455943848137,1959647
893,2011-05-23,31.96432876586914,32.188977175526084,31.77177174249178,32.188977175526084,1694918
894,2011-05-24,31.707584381103516,32.54199518368776,31.579214492902008,32.076651618426276,9876185
895,2011-05-25,31.145957946777344,31.916183697323703,30.95340314145913,31.771764872804415,5753045
896,2011-05-26,30.664575576782227,31.418754743937516,30.48806532740279,31.290382664195622,4935316
897,2011-05-27,31.338523864746094,31.434802383071414,30.71271676026921,30.71271676026921,4500032
898,2011-05-30,31.77178192138672,31.852013677427397,31.17806823254108,31.45085489722399,8167114
899,2011-05-31,32.4296760559082,32.54200136172789,31.771775357018388,31.835962489729763,7467651
900,2011-06-01,32.30129623413086,32.49385322034302,32.04455431132283,32.26920267762065,1794961
901,2011-06-02,31.85199737548828,32.47780649345532,31.77176566051041,32.09269469684645,4461069
902,2011-06-03,32.41363525390625,32.70246867931016,31.852010835308914,31.852010835308914,5649415
903,2011-06-06,32.57410430908203,32.65433607165193,31.9964351832936,32.349453632745636,4910297
904,2011-06-07,32.55804443359375,32.63827616391208,32.36548741025976,32.461765921926755,6516069
905,2011-06-08,32.525962829589844,32.57410319133541,32.20503579032253,32.26922076289084,14162904
906,2011-06-09,32.57410430908203,32.686427470824384,32.38154720834394,32.413640783942235,6989160
907,2011-06-10,32.477821350097656,32.67037624827205,32.253172880681426,32.57409988739764,7661567
908,2011-06-13,32.911067962646484,33.05548684127224,32.26921401826647,32.413632896892224,2849421
909,2011-06-14,33.28013610839844,33.37641463771818,32.78269885393427,32.78269885393427,4458752
910,2011-06-15,32.67036056518555,33.32826104842021,32.52594391677416,33.296169669009075,2533103
911,2011-06-16,32.734554290771484,32.895017749521834,32.36548702979071,32.606182217916235,2472762
912,2011-06-17,32.959205627441406,33.055484146534695,32.59013833365468,32.606185116241086,2524363
913,2011-06-20,32.718509674072266,33.280131816852055,31.787820245896416,32.75060106209034,6194464
914,2011-06-21,32.525962829589844,32.8789834433542,32.22108257757105,32.67037956197498,5126564
915,2011-06-22,32.83082962036133,32.862923181699415,32.42967098575964,32.525949493349025,2408781
916,2011-06-23,32.814788818359375,32.99129689689616,32.67036995202908,32.75060168824585,3746535
917,2011-06-24,33.26408004760742,33.424543492916044,32.6703644293956,32.73455154865886,5675164
918,2011-06-27,34.77244186401367,35.09336878868135,32.81478675297079,32.81478675297079,29869389
919,2011-06-28,35.01313400268555,35.26987377887964,34.69220710601812,35.10941033054593,13872282
920,2011-06-29,35.33406066894531,35.462430556205284,34.94894665431582,35.07731871800058,13356359
921,2011-06-30,35.14151382446289,35.78336779923478,34.67617012803835,35.30197731815586,30432762
922,2011-07-01,35.38219451904297,35.54265794676789,35.10940582134079,35.30196280518051,23953730
923,2011-07-04,35.446388244628906,35.75126839762369,35.20569304335539,35.41429685698081,5307022
924,2011-07-05,35.17359924316406,35.4142944279284,34.66011531176352,35.30196913780174,10665833
925,2011-07-06,34.997093200683594,35.205694848580315,34.83662972493991,35.06127815569604,3270036
926,2011-07-07,35.28593063354492,35.39825595001864,34.80454015110115,35.14151392409688,5856910
927,2011-07-08,35.045230865478516,35.54266806836746,34.932907739939175,35.06127764810561,12625687
928,2011-07-11,34.66012191772461,34.916863932358,34.114544320469165,34.83663218881165,2848918
929,2011-07-12,34.72430419921875,34.981046194051316,34.19477342679688,34.563840724501546,2954427
930,2011-07-13,35.36614990234375,35.719170335482794,34.72429615221798,34.75638971029413,3819442
931,2011-07-14,35.01313400268555,35.3982458434015,34.756392050066644,35.141503890782595,10479376
932,2011-07-15,35.38219451904297,36.00800145188525,34.77243436425808,34.77243436425808,8242815
933,2011-07-18,35.09337615966797,35.590811256243775,34.99709762676039,35.44639454509514,2085379
934,2011-07-19,35.25382995605469,35.41429340794265,34.852671326334786,34.88476271085746,2972184
935,2011-07-20,35.0291748046875,35.446380160361116,34.93289848727592,35.18963823560623,4177419
936,2011-07-21,34.66012191772461,35.14151237900271,34.38733311909689,34.981048891910014,3008285
937,2011-07-22,35.15755844116211,35.350113315864725,34.45151954773528,34.66012120610277,3369044
938,2011-07-25,34.820587158203125,35.141514148548765,34.43547520507345,35.10942057894402,7429567
939,2011-07-26,34.98104476928711,35.25383353576584,34.41942263065154,34.66011783292393,5770592
940,2011-07-27,34.3873291015625,35.02918297494434,34.17872746328343,34.86871950659888,7214188
941,2011-07-28,33.87384796142578,34.3391937996333,33.26408760135597,34.050358226632916,13905358
942,2011-07-29,33.72942352294922,34.54778752734852,32.846874575865115,33.37640524997043,9768024
943,2011-08-01,34.483619689941406,34.884778501243446,33.72944025412323,33.72944025412323,4672455
944,2011-08-02,34.644065856933594,34.756391138390775,34.2589540263193,34.467555633111495,3239197
945,2011-08-03,33.58501052856445,34.547791303340404,33.08757335964521,34.194770815352555,12800281
946,2011-08-04,33.536869049072266,34.3070927222736,33.31221848266582,33.88988732577921,6939466
947,2011-08-05,32.83082962036133,33.280128596970144,32.14083763941638,32.25316292767481,12075758
948,2011-08-08,32.878971099853516,33.32826791558138,31.579216643492618,31.627354810740258,13716718
949,2011-08-09,32.702457427978516,33.28012625646394,31.771768155300677,31.771768155300677,7228990
950,2011-08-10,33.231998443603516,33.504787269337285,32.75060793449137,32.911071437528754,5126905
951,2011-08-11,33.055477142333984,33.456635739865966,32.83082658657633,32.84687336576255,6299073
952,2011-08-12,33.24802780151367,33.56895463936764,33.055473004655944,33.296168133046415,6421148
953,2011-08-16,33.24802780151367,33.66523312600871,33.08756438258669,33.392444443263074,4242848
954,2011-08-17,33.10361862182617,33.60105576791464,32.95920194752304,32.95920194752304,7430913
955,2011-08-18,32.94315719604492,33.328269076718,32.622230266079846,33.215945957085246,5110388
956,2011-08-19,32.4296760559082,32.911066492692186,31.948285619124224,32.0927044912996,5245806
957,2011-08-22,33.11967468261719,33.24804461209427,32.01247696749443,32.41363571764221,3059716
958,2011-08-23,32.477821350097656,33.504787336304425,32.41363638403953,33.16781354396729,2837432
959,2011-08-24,32.750606536865234,32.975257172671085,32.18898430020152,32.862931854768156,6888368
960,2011-08-25,31.99642562866211,32.89502153639539,31.771775019409883,32.75060266575462,13758009
961,2011-08-26,31.274337768554688,32.092701879778694,31.001549006005,31.996423364971452,9286925
962,2011-08-29,32.076656341552734,32.1408412951044,31.12992011507141,31.194107245048208,6345123
963,2011-08-30,32.15689468383789,32.44572812237024,31.85201228308915,32.41363672721419,3821904
964,2011-09-02,31.88409423828125,33.69733249066022,31.56316734509115,33.119663647633075,8166250
965,2011-09-05,31.178062438964844,31.932239499748995,31.033645740212577,31.81991636801958,7422597
966,2011-09-06,30.999244689941406,31.503165609664066,30.641622823094828,31.503165609664066,14848826
967,2011-09-07,31.470659255981445,31.77951335624804,31.08052764486609,31.113039531123032,11526455
968,2011-09-08,31.275598526000977,31.79577333863874,30.99925407209157,31.73075176265825,7049237
969,2011-09-09,31.243093490600586,31.519438005142206,31.031772771100066,31.243093490600586,6782680
970,2011-09-12,30.674135208129883,31.113034578769746,30.39779083331319,30.90171176132368,5271294
971,2011-09-13,30.755414962768555,30.999247474394913,30.641625575425564,30.836692466644006,4033213
972,2011-09-14,30.869213104248047,30.99925626541008,30.414057630592872,30.90172279214154,4248247
973,2011-09-15,31.210569381713867,31.34061471612052,30.527839644054545,30.95048312248755,8283475
974,2011-09-16,32.3972282409668,32.59229517589213,31.12929757353989,31.34062045384132,6853575
975,2011-09-19,31.844526290893555,32.59227957717285,31.714480994918596,31.990825319671654,3721222
976,2011-09-20,32.12087631225586,32.478498208167224,31.77951035793926,31.77951035793926,4399666
977,2011-09-21,32.26716995239258,32.41347119735652,31.909550321396196,31.958315933188835,2182138
978,2011-09-22,31.291847229003906,32.00709106403011,31.11303847504087,31.99083512145342,3792171
979,2011-09-23,31.226829528808594,31.60070743517772,30.787932253671514,31.04801854791847,3612112
980,2011-09-26,30.966739654541016,31.356873488173257,30.73916305478467,31.22682814203128,1880644
981,2011-09-27,31.4218807220459,31.633201281516463,31.064258939318982,31.35685918103901,1273121
982,2011-09-28,31.64946174621582,31.73073923530139,31.178052750478134,31.470650829268976,4398260
983,2011-09-29,31.681982040405273,32.16964710447182,31.259338543922222,31.47065918976696,9460952
984,2011-09-30,32.0070915222168,32.218412164358305,31.53568020471206,31.53568020471206,6946805
985,2011-10-03,31.64946174621582,31.909550152248233,31.275586178339413,31.84452860193838,7517061
986,2011-10-04,31.16179656982422,31.877038027266895,31.08051908136953,31.470650584993447,2740436
987,2011-10-05,31.178054809570312,31.551930402138584,31.048009495569026,31.226820424325084,3503641
988,2011-10-07,31.61695671081543,32.13713363545052,31.373124190791508,31.503169524347015,4435678
989,2011-10-10,31.877046585083008,31.990835981385036,31.40563746644837,31.40563746644837,8326437
990,2011-10-11,32.08836364746094,32.20215081844761,31.698229904668988,32.023339887133496,5044978
991,2011-10-12,32.21840286254883,32.44597938179587,31.893292919397943,32.41346971035653,4905765
992,2011-10-13,32.2996826171875,32.47849353943942,31.958316711941663,32.21840512569054,3531871
993,2011-10-14,32.15340042114258,32.52727619601423,32.03961099150639,32.10463257781526,5039179
994,2011-10-17,31.8120174407959,32.250916773659206,31.63320651982222,32.12087146531787,1605713
995,2011-10-18,31.90955924987793,32.088370217804986,31.535681370613432,31.535681370613432,2025955
996,2011-10-19,32.49475860595703,32.673569578434105,32.00709351999794,32.18590228768132,5145909
997,2011-10-20,32.18590545654297,32.47850585980259,32.08837419358366,32.218417347392005,2881549
998,2011-10-21,32.18590545654297,32.54352743670676,31.942072889556897,32.10462793421428,2127672
999,2011-10-24,32.75484085083008,32.9173958485058,32.54351803097569,32.592285853154365,3334756
1000,2011-10-25,33.7789421081543,34.055286532374566,32.706078502961105,32.771100071955985,7605862
1001,2011-10-28,34.136558532714844,35.11188852453032,33.56761603748915,34.29911353135076,8504582
1002,2011-10-31,34.08779525756836,34.33162778804955,33.61638613959678,34.13656308654074,4561310
1003,2011-11-01,33.69765853881836,34.18532352581637,33.48633792636985,33.89272541553486,2155435
1004,2011-11-02,33.51885223388672,33.7951966466184,33.29127564946898,33.48634255313764,2429706
1005,2011-11-03,33.843963623046875,33.990262704249886,33.50259763037743,33.648898916374065,2676760
1006,2011-11-04,33.76268005371094,34.136557866149,33.616380998753975,34.136557866149,2070811
1007,2011-11-08,33.76268005371094,33.81144787522541,33.616380998753975,33.76268005371094,923114
1008,2011-11-09,33.6651611328125,34.02278315896212,33.61639549506218,33.81146245565182,3342820
1009,2011-11-11,34.282859802246094,34.38039324867855,33.4863406985023,33.64889570762526,7747315
1010,2011-11-14,34.25033950805664,34.78677222931305,33.990251116368036,34.39663853938371,8136060
1011,2011-11-15,33.681396484375,34.34787228658417,33.56760933093962,33.827695512959245,2602442
1012,2011-11-16,33.87646484375,34.250340400751895,33.38879992342078,33.38879992342078,5559879
1013,2011-11-17,33.53510284423828,34.25034436930352,33.4213134677263,33.64889222075027,4564324
1014,2011-11-18,32.81986618041992,33.64889720479241,31.974579213453165,33.486342188436765,6971425
1015,2011-11-21,32.2021484375,32.83611462026643,31.990827846439863,32.3484474778334,5725408
1016,2011-11-22,31.82828140258789,32.34845615268956,31.568192925140256,32.34845615268956,5742603
1017,2011-11-23,30.901716232299805,31.763259157689827,30.60911807940119,31.649469762232833,4916261
1018,2011-11-24,30.982994079589844,31.373125689303745,30.771673434059608,31.178060986843583,10127464
1019,2011-11-25,31.340606689453125,31.600695086861492,30.820429894636394,31.096774230281454,7728058
1020,2011-11-28,31.56818962097168,31.779510246583047,31.275591492464656,31.568189620971683,5436096
1021,2011-11-29,30.95047950744629,31.79576416078887,30.885455745441046,31.66572104636485,5379923
1022,2011-11-30,32.21840286254883,32.47849125802812,30.982984637616877,31.031752451965254,13613461
1023,2011-12-01,32.51102066040039,33.16124089722487,32.34846339640017,32.51102066040039,4222484
1024,2011-12-02,33.61638259887695,33.811449484633485,32.47849757648166,32.52726319552412,5707744
1025,2011-12-05,33.3725471496582,33.6326355727885,33.1124587265279,33.226248100645265,2957969
1026,2011-12-07,33.53510284423828,33.99025594069983,33.11245942335645,33.177480979309074,5975381
1027,2011-12-08,32.31595230102539,33.61639271807839,32.185906936443686,33.470093612118724,5809203
1028,2011-12-09,32.03959274291992,32.10461429219488,31.56818375468527,31.714482791752165,4296964
1029,2011-12-12,31.4056396484375,32.31594826771911,31.113041473036926,32.18590291936818,8160604
1030,2011-12-13,32.21840286254883,32.47849125802812,31.080518061520724,31.340606457000018,3981949
1031,2011-12-14,31.32436180114746,32.34845760900968,31.210572398143345,32.1696488397085,5776327
1032,2011-12-15,32.2996826171875,32.62479258317533,30.85294370950026,30.869199648758265,12973287
1033,2011-12-16,31.893299102783203,32.933650681607965,31.40563409350972,32.26717472797554,12589918
1034,2011-12-19,32.23466491699219,32.46224147942046,31.29184458008457,31.405633963695372,4820722
1035,2011-12-20,31.714496612548828,32.33220711183416,31.454408097312577,32.33220711183416,6670657
1036,2011-12-21,31.82828140258789,32.13713550495976,31.5356810386617,32.02334610707842,10259801
1037,2011-12-22,32.72232437133789,32.83611373563887,31.698226707007944,31.77950419442494,3456402
1038,2011-12-23,32.91740036010742,33.14497694708603,32.364711528424806,32.67356783017458,3249611
1039,2011-12-26,32.787349700927734,32.868627197716606,32.57602909119395,32.70607220413886,1273482
1040,2011-12-27,32.16965103149414,32.771103361054045,31.584452442219057,32.75484962076923,4187065
1041,2011-12-28,32.57604217529297,32.81987476359443,31.99084352241064,32.250932057557684,3375709
1042,2011-12-29,32.51102066040039,32.67357571960651,32.25093212471178,32.51102066040039,2924882
1043,2011-12-30,32.54352569580078,32.77110230518819,32.299693141858455,32.51101601148474,2087779
1044,2012-01-02,32.51102066040039,32.592298190003454,32.03960922486736,32.39723123703847,1861469
1045,2012-01-03,32.803611755371094,32.94991083590049,32.5110135943123,32.624800788149116,3372939
1046,2012-01-04,32.998687744140625,33.25877409005865,32.2996996263018,32.77110888427101,3739279
1047,2012-01-05,32.93364715576172,33.24250339240373,32.72232655628434,32.98241497434403,5389056
1048,2012-01-06,32.42973327636719,32.93365204294498,32.13713293583225,32.90114236385894,7340405
1049,2012-01-09,32.96615982055664,33.09620293028948,32.218406427609914,32.218406427609914,2368495
1050,2012-01-10,33.356300354003906,33.58387695983262,32.85237930944435,32.85237930944435,3215986
1051,2012-01-11,32.57604217529297,33.38881746963118,32.47850869901357,33.38881746963118,4377469
1052,2012-01-12,32.6898193359375,32.96616373290716,32.3321996393341,32.96616373290716,4082544
1053,2012-01-13,33.14497375488281,33.22625125703256,32.67356468337293,32.70607436135682,5766505
1054,2012-01-16,32.55978012084961,33.14497866395978,32.429736980066764,32.77110077582015,4899595
1055,2012-01-17,32.673561096191406,32.917393575870655,32.54351578415328,32.673561096191406,10428799
1056,2012-01-18,32.21840286254883,32.917390563198985,31.95831446706954,32.78734526306288,6295415
1057,2012-01-19,32.49475860595703,32.90114617758961,32.21841417532941,32.364713260158396,8276461
1058,2012-01-20,32.982418060302734,33.226250561648875,32.478497116562046,32.51100899865885,6881600
1059,2012-01-23,32.83612823486328,33.5676259446187,32.72233882031709,33.16123832808791,18551268
1060,2012-01-24,32.6898193359375,32.998675616595385,32.5272643270832,32.77109684036464,10219894
1061,2012-01-25,32.787349700927734,32.99867251545473,32.364706276666965,32.868627197716606,13171474
1062,2012-01-27,33.53510284423828,34.12030125739827,32.884882875125676,32.99867225163766,9816649
1063,2012-01-30,33.0799446105957,33.648886995214795,32.91738964356168,33.161222094112716,4243234
1064,2012-01-31,33.843963623046875,34.071540216561964,33.03118849992611,33.16123384250161,10322025
1065,2012-02-01,33.4700813293457,33.94149036657202,33.37254789290053,33.94149036657202,10757718
1066,2012-02-02,34.1690673828125,34.47792143178906,33.37254834972773,33.55135928485939,11556658
1067,2012-02-03,34.77052688598633,35.209426318492724,34.25034994411161,34.315371510647566,11926606
1068,2012-02-06,35.4370002746582,35.599555281334744,34.57545741639654,35.01435681634054,9084488
1069,2012-02-07,35.030616760253906,35.84339188649705,34.73801859672383,35.599559348624105,6079363
1070,2012-02-08,35.01435852050781,36.005944550454366,34.510437534325774,35.30695886964262,11508450
1071,2012-02-09,35.371978759765625,35.92466534223872,35.07937842448454,35.778366276994866,11499785
1072,2012-02-10,34.90057373046875,35.518281946416366,34.46167427901558,34.91682746920923,8590813
1073,2012-02-13,35.91596603393555,36.19438520183154,34.83504756392622,34.83504756392622,15608851
1074,2012-02-14,35.83408737182617,36.1125066101707,35.62118011051381,35.86684336034225,5735198
1075,2012-02-15,36.2598991394043,37.04602276377429,35.80132869119878,35.866838437892845,15930040
1076,2012-02-16,36.2598991394043,36.76760356364068,35.78495069918849,36.12887964601617,3862429
1077,2012-02-17,36.58745193481445,37.1770441274156,36.35816669917712,36.68571767047251,8544515
1078,2012-02-21,36.210777282714844,36.685725852754935,36.11251152513987,36.53832832706631,6934289
1079,2012-02-22,36.014244079589844,36.91500940933782,35.93235632234003,36.1452658239981,5872252
1080,2012-02-23,36.89862823486328,37.37357896307407,35.899599459558246,35.899599459558246,18016976
1081,2012-02-24,37.43909454345703,37.733894061669865,36.94777015804448,37.02965792583788,10958004
1082,2012-02-27,36.5383186340332,37.668368992991894,36.39092114744678,37.668368992991894,11266052
1083,2012-02-28,36.62021255493164,37.14429284252061,36.276283547276314,36.685722313211826,9416477
1084,2012-02-29,37.013275146484375,37.30807018391866,36.68572411762514,36.76761187483995,7991077
1085,2012-03-01,36.849491119384766,37.209798056433776,36.52194016619369,36.63658388834939,2777389
1086,2012-03-02,36.76761245727539,37.01327573281137,36.45643941919934,36.800368449219235,3172662
1087,2012-03-05,36.12888717651367,36.80036721811818,35.75220216715137,36.65296748064954,3649302
1088,2012-03-06,36.374549865722656,36.620213129135955,35.89960133405977,36.12888660230935,4557989
1089,2012-03-07,35.57204818725586,36.128884440064255,34.98245594608041,36.03061869631045,15488701
1090,2012-03-09,36.07975769042969,36.27628921733601,35.735830850365346,35.735830850365346,3852720
1091,2012-03-12,36.30904006958008,36.63659108713219,35.981489052027975,36.35817183367389,5124092
1092,2012-03-13,36.472816467285156,36.73485551063535,36.03062169427347,36.472816467285156,9731037
1093,2012-03-14,36.882259368896484,37.14429844151604,36.53833030939855,36.76761560861457,4398722
1094,2012-03-15,36.145263671875,37.11153870562038,35.94873217763808,36.783987696123816,4513645
1095,2012-03-16,35.31000518798828,36.685718868069344,35.12985170362531,36.194392395087014,3682825
1096,2012-03-19,35.32638931274414,35.522918603239106,34.52388749050983,35.44103084352929,3294232
1097,2012-03-20,35.195369720458984,35.63756453851979,34.884196658768836,35.32639147682964,3413743
1098,2012-03-21,35.621185302734375,35.83409259508056,34.94970521105744,35.17899050004896,3430274
1099,2012-03-22,34.80229568481445,35.604795030273024,34.491120519883204,35.37550982033442,3948023
1100,2012-03-23,35.277259826660156,35.44103536698299,34.622157665368825,34.916952749410754,3647743
1101,2012-03-26,34.704044342041016,35.21174894531413,34.47475903708319,35.04797341015169,4778733
1102,2012-03-27,34.63852310180664,35.09709355986812,34.32734791096443,35.04796180412836,5834802
1103,2012-03-28,34.785926818847656,35.01521208893229,34.47475379363655,34.80230481414246,4875221
1104,2012-03-29,34.654903411865234,34.88419089227481,34.39286438513558,34.785925146577476,12199593
1105,2012-03-30,35.42464065551758,35.81770354392567,34.6548950906231,34.6548950906231,8544753
1106,2012-04-02,35.57204818725586,35.817711435966686,35.26087296181092,35.40827268811531,8676278
1107,2012-04-03,36.06337356567383,36.19439307238194,35.539291096146776,35.75219834988428,3566758
1108,2012-04-04,36.30904006958008,36.45643758320903,35.78495755295771,36.04699881126889,3850338
1109,2012-04-09,35.932342529296875,36.309027400859755,35.55565987908072,36.06336422341094,4475284
1110,2012-04-10,36.161643981933594,36.45644126027279,35.73582939324542,35.93235869079049,4598397
1111,2012-04-11,36.58745193481445,36.68571767047251,35.719442749420544,35.719442749420544,4023851
1112,2012-04-12,36.603824615478516,37.275302232107386,36.39091740357378,36.571068634563844,5102969
1113,2012-04-13,36.68571853637695,37.111535253381085,36.210770061057715,36.68571853637695,6602489
1114,2012-04-16,36.6365966796875,36.93139175194569,36.44006515061681,36.66935045363405,4350870
1115,2012-04-17,37.20980453491211,37.308068060900126,36.358171019801325,36.407302782795334,9477019
1116,2012-04-18,37.291683197021484,37.75025361100651,37.07877375947015,37.24254922465722,4441325
1117,2012-04-19,37.55373001098633,37.668373749110515,37.11153749539455,37.177047250888066,2496045
1118,2012-04-20,37.291683197021484,37.78300959258269,37.11152974104633,37.406326911191194,2778756
1119,2012-04-23,36.27628707885742,37.504603496243426,36.09613356003794,37.16067445510581,3854809
1120,2012-04-24,36.03062438964844,36.5219509647065,35.78496110211941,36.3909314332301,3169871
1121,2012-04-25,35.522918701171875,36.178020780656446,35.27725542136516,35.96511349336302,3380361
1122,2012-04-26,35.40827560424805,36.292662928173364,35.12985634424029,35.81771438581973,4377198
1123,2012-04-27,35.45741653442383,36.03063097678692,35.29364097946294,35.44103853465811,1965594
1124,2012-04-30,36.44005584716797,36.702097078578305,35.40827113633966,35.40827113633966,3199398
1125,2012-05-02,35.899600982666016,36.63659076569209,35.735825475326884,36.292661756010425,3811572
1126,2012-05-03,35.588417053222656,35.86683623626597,35.42464158586705,35.70306076891036,1452253
1127,2012-05-04,34.9660758972168,35.5720460969677,34.753166428036664,35.408270607450945,5666533
1128,2012-05-07,34.654903411865234,35.04796639465455,33.80327213229902,34.85143490325989,4565509
1129,2012-05-08,34.63852310180664,35.09709355986812,34.40923565142877,34.6548988728218,2959419
1130,2012-05-09,34.1472053527832,34.80230744328473,33.98342983015782,34.40924441190566,2412310
1131,2012-05-10,33.573997497558594,34.50751682372214,33.4102219433529,34.114455937898114,3946438
1132,2012-05-11,33.197303771972656,33.73776429335538,32.820620983626625,33.57398878166623,3389145
1133,2012-05-14,33.16454315185547,33.34469440042281,32.82061420408195,33.082655412925924,2233766
1134,2012-05-15,33.70500183105469,33.85239931900482,32.78785869741914,33.115409657907044,3494080
1135,2012-05-16,34.245460510253906,34.491123734084205,33.082656361201565,33.508470838763024,4435353
1136,2012-05-17,34.310977935791016,34.9824579652951,34.016180687513675,34.392865690087916,4208594
1137,2012-05-18,34.425621032714844,34.76955006075353,33.59036545643448,34.01618224251345,4935351
1138,2012-05-21,34.04893493652344,34.68765894310568,33.81964968048717,34.360107942668904,1491370
1139,2012-05-22,33.967044830322266,34.245461828572964,33.77051335515346,34.179952077299106,2362045
1140,2012-05-23,33.934288024902344,34.37648272268479,33.49209554846708,34.0325537601148,3087547
1141,2012-05-24,34.50749588012695,34.65489334518267,33.55759913079296,34.19632296026559,2135683
1142,2012-05-25,34.09807205200195,34.392869331491454,33.983430516656924,34.22909380555764,1446600
1143,2012-05-28,34.85143280029297,35.16260801311582,33.90153583234707,33.90153583234707,890739
1144,2012-05-29,35.1626091003418,35.45740410741322,34.65490239228491,35.277250615826304,5201353
1145,2012-05-30,34.75316619873047,35.26087065715197,34.54025895230237,35.12985115494194,4048557
1146,2012-05-31,34.76954650878906,35.04796574622248,34.409239521680796,34.44199551008968,8033660
1147,2012-06-01,33.950679779052734,34.687669759853016,33.73777245091633,34.55665020736109,3787828
1148,2012-06-04,34.08168411254883,34.212705827881784,33.442960192010325,33.73775738549916,3267896
1149,2012-06-05,34.704044342041016,35.113483179947096,34.22909573433954,34.36011527393034,12393979
1150,2012-06-06,35.91596603393555,36.390916640504805,34.720406075822495,34.720406075822495,9494285
1151,2012-06-07,35.39189529418945,36.27628256027843,35.211741797809914,35.915975567519354,4231838
1152,2012-06-08,35.0479736328125,35.53930024142121,34.63853479230525,35.31001493500672,3997879
1153,2012-06-11,35.129859924316406,35.5392987476139,35.04797215965691,35.3755232182949,2205393
1154,2012-06-12,35.2608757019043,35.4246512137717,34.736793175389565,35.015212434103184,3376544
1155,2012-06-13,35.24449920654297,35.45740647907459,34.93332396328483,35.211743216300796,2496726
1156,2012-06-14,34.622154235839844,35.40827808432798,34.392868946369525,35.06434903944866,6671985
1157,2012-06-15,34.73679733276367,34.966084853897705,34.540268027810264,34.78593132501288,10286920
1158,2012-06-18,35.0643424987793,35.21173999870511,34.622147777654554,34.8841890116045,3027005
1159,2012-06-19,35.621185302734375,35.99786811883847,34.91694921776678,35.06434896622705,9746993
1160,2012-06-20,35.50653839111328,35.99786491870916,35.375518872293384,35.49016261727143,8882639
1161,2012-06-21,35.948726654052734,35.99785840938906,35.015205531885705,35.21173699592522,4083003
1162,2012-06-22,36.0469970703125,36.259904332899616,35.62118032379087,35.70306807422397,7332263
1163,2012-06-25,35.32638931274414,36.17802068091763,35.12985780090152,35.91597940557669,5097127
1164,2012-06-26,35.98148727416992,36.03061903583612,35.14623177641282,35.14623177641282,1992235
1165,2012-06-27,35.965110778808594,36.489191070031424,35.73582551256439,36.030620537543015,5727518
1166,2012-06-28,35.932342529296875,36.29264941142715,35.60479162603179,36.03060824454574,3083553
1167,2012-06-29,37.19342803955078,37.537357058416376,36.128887213420036,36.14526520886079,7486892
